Camera Deployment Name,Latitude,Longitude,Duration,American Beaver,American Black Bear,American Mink,American Red Squirrel,Animal Not On List,Bicycle,Blue Jay,Bobcat,Calibration Photos,Camera Misfire,Camera Trapper,Cotton Rat,Coyote,Crow or Raven,Domestic Cat,Domestic Cow,Domestic Dog,Domestic Horse,Eastern Chipmunk,Eastern Cottontail,Eastern Fox Squirrel,Eastern Gray Squirrel,Eastern Spotted Skunk,Eastern Woodrat,Fisher,Flying Squirrel species,Gray Fox,"Human, non staff",Long-tailed Weasel,No Animal,Northern Bobwhite,Northern Flying Squirrel,Northern Raccoon,Red Fox,River Otter,Ruffed Grouse,Southern Flying Squirrel,Striped Skunk,Time Lapse,Turkey Vulture,Unknown Animal,Unknown Bird,Unknown Canine,Unknown Carnivore,Unknown Feline,Unknown Fox,Unknown mouse or rat,Unknown Owl,Unknown Squirrel,Unknown Weasel,Vehicle,Virginia Opossum,White-tailed Deer,Wild Boar,Wild Turkey,Woodchuck
Cowan's Ford 1,35.38347,-80.96867,18.68263889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Cowan's Ford 10,35.37322,-80.98181,28.13194444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0
Cowan's Ford 12,35.37778,-80.98447,28.05625,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0
Cowan's Ford 2,35.37965,-80.97057,18.67013889,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0
Cowan's Ford 3,35.38484,-80.95692,21.81597222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Cowan's Ford 4,35.37067,-80.97114,22.80069444,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0
Cowan's Ford 5,35.38765,-80.963,43.16944444,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,25,0
Cowan's Ford 6,35.3854,-80.96597,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Cowan's Ford 7,35.37853,-80.96214,18.2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
Cowan's Ford 8,35.37348,-80.96782,22.83888889,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0
Cowan's Ford 9,35.3766,-80.97564,22.85416667,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
Cub run Stream Valley Lg 145,38.84902,-77.46199,21.04930556,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,1,55,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,32,0,0,0
Cub Run Stream Valley Sm 128,38.9012,-77.45318,19.85208333,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,2,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0
Cub Run Stream Valley Sm 129,38.89305,-77.44322,25.06805556,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,26,0,0,0
DMMS North,39.1,-78.8,4.029166667,0,0,0,0,0,0,0,0,0,0,2,0,0,23,4,0,19,0,0,8,0,2,0,0,0,0,0,37,0,72,0,0,0,1,0,0,0,1,0,0,5,157,0,0,0,0,0,0,0,0,1,1,0,0,0,6
Dogue Creek Sm 187,38.77058,-77.12698,27.95555556,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,5,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0
Donaldson Run Park Lg 153,38.91266,-77.11094,19.59375,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,44,0,0,0,0,0,4,0,6,0,0,10,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,28,0,0,0
EastCary1,35.78056,-78.76556,22.12847222,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ellanor C Lawrence Park Lg 149,38.86446,-77.43357,21.12569444,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0
Ellanor C. Lawrence Park Lg 146,38.85336,-77.43608,22.75763889,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0
Ellanor C. Lawrence Park Lg 147,38.85704,-77.42419,21.08125,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,50,0,0,0,1,0,2,0,7,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,41,0,0,0
Exploris01,35.79176,-78.67739,0.000694444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exploris02,35.67095,-78.58652,30.88611111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,22,0,4,0,0,0,0,11,2,0,2,0,0,1,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,2,28,0,0,0
Exploris03,35.64595,-78.62644,21.04722222,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,15,0,0,0,0,11,0,0,0,0,0,4,0,5,0,0,38,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,84,0,0,0
Exploris04,35.64533,-78.68087,40.27777778,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,53,4,0,1,0,0,12,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,126,0,0,0
Exploris05,35.97279,-78.68891,21.12986111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,1,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Exploris09,35.84201,-78.65602,20.07638889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1,0,0,0,0,38,0,0,0,0,0,7,0,17,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Exploris14,35.87808,-78.95025,21.72638889,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,1,0
Exploris16,35.64022,-78.6459,21.37361111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0
Exploris18,35.73,-78.45721,20.75347222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,55,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0
F25,35.76023,-78.94587,11.31041667,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
F26,35.83266,-79.008,14.15277778,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F27,35.76024,-78.94587,2.218055556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F28,35.70823,-78.9539,8.597222222,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
F29,35.69516,-79.0692,12.63888889,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
F30,35.69506,-79.06913,12.94513889,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
F31,35.76554,-79.0073,10.51666667,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
F32,35.70817,-78.95384,12.55486111,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
F33,35.87641,-78.97306,12.58472222,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0
F34,35.83266,-79.008,13.76458333,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F35,35.83249,-79.00805,6.950694444,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F36,35.87641,-78.97313,13.91597222,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0
F39,35.65548,-78.96311,14.94444444,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,170,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,8,0,0,0
F40,35.65543,-78.96312,14.94305556,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
F41,35.68042,-79.01291,8.788194444,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
F42,35.68043,-79.01288,14.14027778,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F43,35.59503,-78.94442,14.93194444,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
F44,35.76023,-78.94587,14.93888889,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
Fall Creek Falls 10a,35.67861,-85.38806,27.01805556,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,61,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0
Fall Creek Falls 10c,35.67833,-85.38778,3.494444444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fall Creek Falls 11a,35.675,-85.3883,70.00416667,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,140,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fall Creek Falls 11b,35.675,-85.3886,21.95208333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fall Creek Falls 11c,35.6744,-85.3894,21.94861111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0
Fall Creek Falls 12a,35.67389,-85.38833,27.11388889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,176,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Fall Creek Falls 12b,35.67417,-85.38861,27.10625,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Fall Creek Falls 12c,35.67389,-85.38889,4.01875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Fall Creek Falls 13a,35.67451,-85.34971,18.67638889,0,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,9,0,0,0,0,5,0,0,0,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
Fall Creek Falls 13b,35.67474,-85.35048,18.65902778,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fall Creek Falls 13c,35.67507,-85.35055,18.64722222,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Fall Creek Falls 14a,35.6727,-85.34933,21.00069444,0,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,114,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Fall Creek Falls 14b,35.67263,-85.34906,20.99027778,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Fall Creek Falls 14c,35.6726,-85.34777,20.19236111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Fall Creek Falls 15a,35.67072,-85.35031,20.82152778,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,2,181,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Creek Falls 15b,35.6708,-85.35096,20.80694444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0
Fall Creek Falls 15c,35.67077,-85.35257,20.79652778,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
Fall Creek Falls 16a,35.66934,-85.34873,20.2125,0,0,0,0,0,0,0,1,1,0,2,0,6,0,0,0,40,0,0,0,0,3,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Fall Creek Falls 16b,35.66943,-85.34949,21.04236111,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
Fall Creek Falls 17a,35.65693,-85.34119,20.72222222,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Fall Creek Falls 17b,35.65621,-85.33981,20.74097222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
Fall Creek Falls 17c,35.65646,-85.33911,20.75486111,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fall Creek Falls 18a,35.65585,-85.34273,19.91805556,0,0,0,0,0,4,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fall Creek Falls 18b,35.65583,-85.34273,19.90208333,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0
Fall Creek Falls 18c,35.65535,-85.34454,0.000694444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Creek Falls 19a,35.65245,-85.33984,25.17569444,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Creek Falls 19b,35.65249,-85.33927,25.11527778,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
Fall Creek Falls 19c,35.65255,-85.33783,24.23055556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0
Fall Creek Falls 1c,35.67886,-85.34873,18.71458333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Fall Creek Falls 20a,35.65051,-85.34102,20.83125,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0
Fall Creek Falls 20b Scent,35.65028,-85.34116,18.06597222,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0
Fall Creek Falls 20c,35.65044,-85.34204,20.82083333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0,0,0
Fall Creek Falls 20c Scent,35.6498,-85.34257,10.20486111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Fall Creek Falls 21a,35.67553,-85.36892,18.85347222,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Fall Creek Falls 21b,35.67576,-85.37,22.05972222,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Fall Creek Falls 21c,35.67558,-85.37136,18.83541667,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0
Fall Creek Falls 22a,35.67396,-85.36832,22.91458333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
Fall Creek Falls 22b,35.67434,-85.36793,22.89930556,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Fall Creek Falls 22c,35.67523,-85.36764,22.89305556,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0
Fall Creek Falls 23b,35.67308,-85.37313,24.97916667,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
Fall Creek Falls 23c,35.6735,-85.37428,24.96041667,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
Fall Creek Falls 24a,35.66518,-85.35953,21.82152778,0,0,0,0,0,920,0,0,1,0,0,0,9,0,0,0,90,0,0,0,0,0,0,0,0,0,0,2138,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0
Fall Creek Falls 24a Scent,35.66518,-85.35953,27.98888889,0,0,0,0,0,157,0,0,0,0,8,0,10,0,0,0,44,0,0,0,0,4,0,0,0,0,0,590,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0
Fall Creek Falls 24b,35.66506,-85.36005,23.92083333,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Fall Creek Falls 24b Scent,35.66506,-85.36005,27.97083333,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
Fall Creek Falls 24c,35.66445,-85.36162,23.92361111,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
Fall Creek Falls 24c Scent,35.66445,-85.36162,27.94513889,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
Fall Creek Falls 2a,35.68677,-85.35466,20.99791667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,38,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
